land_ref_label,land_Lat-Center,land_Lon-Center,land_Lat-NW,land_Lon-NW,land_Lat-SE,land_Lon-SE,GRASSY_LOCAL,DENSE_WOOD_LOCAL,WOODY_LOCAL,SUBURBAN_LOCAL,WATERY_LOCAL,URBAN_LOCAL,AGRICULTURAL_LOCAL,GRASSY_BROAD,DENSE_WOOD_BROAD,WOODY_BROAD,SUBURBAN_BROAD,WATERY_BROAD,URBAN_BROAD,AGRICULTURAL_BROAD
univGuyotHall_2,40.356659,-74.654241,40.3602821884058,-74.65881975457876,40.353035811594204,-74.64966224542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_3,40.356659,-74.633262,40.3602821884058,-74.63784075457876,40.353035811594204,-74.62868324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_4,40.345588,-74.675203,40.349211188405796,-74.67978175457876,40.3419648115942,-74.67062424542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_5,40.345588,-74.654241,40.349211188405796,-74.65881975457876,40.3419648115942,-74.64966224542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_6,40.345588,-74.633262,40.349211188405796,-74.63784075457876,40.3419648115942,-74.62868324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_7,40.336579,-74.675203,40.3402021884058,-74.67978175457876,40.3329558115942,-74.67062424542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_8,40.336579,-74.654241,40.3402021884058,-74.65881975457876,40.3329558115942,-74.64966224542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univGuyotHall_9,40.336579,-74.633262,40.3402021884058,-74.63784075457876,40.3329558115942,-74.62868324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_1,40.345334,-74.668232,40.3489571884058,-74.67281075457876,40.341710811594204,-74.66365324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_2,40.345334,-74.647146,40.3489571884058,-74.65172475457877,40.341710811594204,-74.64256724542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_3,40.345334,-74.626075,40.3489571884058,-74.63065375457876,40.341710811594204,-74.62149624542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_4,40.334348,-74.668232,40.337971188405795,-74.67281075457876,40.3307248115942,-74.66365324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_5,40.334348,-74.647146,40.337971188405795,-74.65172475457877,40.3307248115942,-74.64256724542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_6,40.334348,-74.626075,40.337971188405795,-74.63065375457876,40.3307248115942,-74.62149624542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_7,40.325165,-74.668232,40.328788188405795,-74.67281075457876,40.3215418115942,-74.66365324542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_8,40.325165,-74.647146,40.328788188405795,-74.65172475457877,40.3215418115942,-74.64256724542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
univSolarFarm_9,40.325165,-74.626075,40.328788188405795,-74.63065375457876,40.3215418115942,-74.62149624542124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
